"","link","name","nb_jlm2012","tx_jlm2012","abstention","exprimés"
"469","077/077461.html","Thénisy",21,10.99,40,191
"470","077/077462.html","Thieux",26,9.06,85,287
"471","077/077463.html","Thomery",211,10.44,476,2022
"472","077/077464.html","Thorigny-sur-Marne",479,10.49,1387,4567
"473","077/077465.html","Thoury-Férottes",53,13.18,71,402
"474","077/077466.html","Tigeaux",13,6.34,45,205
"475","077/077468.html","Torcy",1259,14.03,3090,8972
"476","077/077469.html","Touquin",50,8.12,166,616
"477","077/077470.html","Tournan-en-Brie",476,11.56,1404,4119
"478","077/077471.html","Tousson",30,12.61,58,238
"479","077/077473.html","Treuzy-Levelay",18,5.88,63,306
"480","077/077474.html","Trilbardou",25,8.25,84,303
"481","077/077475.html","Trilport",280,10.23,726,2738
"482","077/077476.html","Trocy-en-Multien",21,13.21,34,159
"483","077/077477.html","Ury",45,8.81,96,511
"484","077/077478.html","Ussy-sur-Marne",52,10.12,180,514
"485","077/077479.html","Vaires-sur-Marne",759,11.78,1780,6442
"486","077/077480.html","Valence-en-Brie",58,13.88,61,418
"487","077/077481.html","Vanvillé",7,6.09,40,115
"488","077/077482.html","Varennes-sur-Seine",355,20.4,427,1740
"489","077/077483.html","Varreddes",82,8.53,173,961
"490","077/077484.html","Vaucourtois",10,6.85,23,146
"491","077/077486.html","Vaudoy-en-Brie",42,9.4,101,447
"492","077/077487.html","Vaux-le-Pénil",645,10.29,1664,6268
"493","077/077489.html","Vaux-sur-Lunain",3,2.83,25,106
"494","077/077490.html","Vendrest",46,11.5,94,400
"495","077/077491.html","Veneux-les-Sablons",294,10.01,709,2938
"496","077/077492.html","Verdelot",65,15.19,107,428
"497","077/077493.html","Verneuil-l'Etang",178,10.76,474,1654
"498","077/077494.html","Vernou-la-Celle-sur-Seine",197,12.56,447,1568
"499","077/077495.html","Vert-Saint-Denis",545,13.12,1084,4153
"500","077/077496.html","Vieux-Champagne",19,14.96,26,127
"501","077/077498.html","Vignely",9,5.92,22,152
"502","077/077516.html","Ville-Saint-Jacques",34,7.69,125,442
"503","077/077500.html","Villebéon",51,16.56,80,308
"504","077/077501.html","Villecerf",49,9.94,136,493
"505","077/077504.html","Villemaréchal",38,7.09,68,536
"506","077/077505.html","Villemareuil",17,7.23,42,235
"507","077/077506.html","Villemer",50,12.38,96,404
"508","077/077507.html","Villenauxe-la-Petite",26,8.87,52,293
"509","077/077510.html","Villeneuve-Saint-Denis",48,12.63,53,380
"510","077/077508.html","Villeneuve-le-Comte",85,8.91,268,954
"511","077/077509.html","Villeneuve-les-Bordes",28,8.46,72,331
"512","077/077511.html","Villeneuve-sous-Dammartin",22,8.76,72,251
"513","077/077512.html","Villeneuve-sur-Bellot",74,11.25,177,658
"514","077/077513.html","Villenoy",219,11.23,549,1951
"515","077/077514.html","Villeparisis",1363,13.69,3827,9957
"516","077/077515.html","Villeroy",33,9.4,78,351
"517","077/077517.html","Villevaudé",84,9.15,354,918
"518","077/077519.html","Villiers-Saint-Georges",35,5.82,118,601
"519","077/077518.html","Villiers-en-Bière",17,10.69,13,159
"520","077/077520.html","Villiers-sous-Grez",48,9.82,104,489
"521","077/077521.html","Villiers-sur-Morin",82,8.82,242,930
"522","077/077522.html","Villiers-sur-Seine",12,5.97,40,201
"523","077/077523.html","Villuis",14,8.28,38,169
"524","077/077524.html","Vimpelles",14,4.68,71,299
"525","077/077525.html","Vinantes",13,6.95,39,187
"526","077/077526.html","Vincy-Manoeuvre",22,15.28,30,144
"527","077/077527.html","Voinsles",21,7,59,300
"528","077/077528.html","Voisenon",59,8.93,156,661
"529","077/077529.html","Voulangis",56,6.44,208,870
"530","077/077530.html","Voulton",12,5.45,33,220
"531","077/077531.html","Voulx",100,10.6,279,943
"532","077/077532.html","Vulaines-lès-Provins",3,6.25,4,48
"533","077/077533.html","Vulaines-sur-Seine",135,8.93,319,1512
"534","077/077534.html","Yèbles",31,8.88,72,349
"535","078/078003.html","Ablis",165,9.71,327,1700
"536","078/078005.html","Achères",1540,16.38,3493,9403
"537","078/078006.html","Adainville",36,6.86,102,525
"538","078/078007.html","Aigremont",26,4.23,135,615
"539","078/078009.html","Allainville",17,8.72,29,195
"540","078/078013.html","Andelu",24,9.6,50,250
"541","078/078015.html","Andrésy",603,8.71,2013,6924
"542","078/078020.html","Arnouville-lès-Mantes",39,6.91,78,564
"543","078/078029.html","Aubergenville",583,10.9,1663,5347
"544","078/078030.html","Auffargis",124,9.42,291,1316
"545","078/078031.html","Auffreville-Brasseuil",43,11.17,75,385
"546","078/078033.html","Aulnay-sur-Mauldre",58,8.81,133,658
"547","078/078034.html","Auteuil-le-Roi",31,5.24,84,592
"548","078/078036.html","Autouillet",34,10.56,40,322
"549","078/078043.html","Bailly",102,4.07,647,2508
"550","078/078048.html","Bazainville",79,8.97,188,881
"551","078/078049.html","Bazemont",60,5.98,237,1003
"552","078/078050.html","Bazoches-sur-Guyonne",30,8.09,67,371
"553","078/078053.html","Béhoust",21,6.34,65,331
"554","078/078057.html","Bennecourt",136,12.77,248,1065
"555","078/078062.html","Beynes",446,9.68,1067,4609
"556","078/078068.html","Blaru",56,9.14,123,613
"557","078/078070.html","Boinville-en-Mantois",16,7.44,30,215
"558","078/078071.html","Boinville-le-Gaillard",36,9.6,55,375
"559","078/078072.html","Boinvilliers",18,9.38,27,192
"560","078/078073.html","Bois-d'Arcy",631,9.45,1653,6679
"561","078/078076.html","Boissets",23,12.04,38,191
"562","078/078082.html","Boissy-Mauvoisin",26,7.34,63,354
"563","078/078084.html","Boissy-sans-Avoir",18,5.39,59,334
"564","078/078087.html","Bonnelles",129,10.22,197,1262
"565","078/078089.html","Bonnières-sur-Seine",192,9.43,557,2036
"566","078/078090.html","Bouafle",91,7.74,315,1176
"567","078/078092.html","Bougival",269,6.29,1275,4279
"568","078/078096.html","Bourdonné",20,5.25,67,381
"569","078/078104.html","Breuil-Bois-Robert",32,8.04,64,398
"570","078/078107.html","Bréval",91,7.98,164,1140
"571","078/078113.html","Brueil-en-Vexin",26,6.9,65,377
"572","078/078117.html","Buc",224,6.69,845,3349
"573","078/078118.html","Buchelay",128,9.15,359,1399
"574","078/078120.html","Bullion",120,10.56,172,1136
"575","078/078123.html","Carrières-sous-Poissy",629,10.87,2259,5789
"576","078/078124.html","Carrières-sur-Seine",587,8.45,1986,6949
"577","078/078128.html","Cernay-la-Ville",80,8.23,157,972
"578","078/078133.html","Chambourcy",192,6.02,879,3191
"579","078/078138.html","Chanteloup-les-Vignes",444,12.53,1333,3544
"580","078/078140.html","Chapet",55,7.64,163,720
"581","078/078143.html","Châteaufort",83,9.22,209,900
"582","078/078146.html","Chatou",1022,6.67,4197,15333
"583","078/078147.html","Chaufour-lès-Bonnières",14,5.67,35,247
"584","078/078152.html","Chavenay",44,3.92,210,1122
"585","078/078160.html","Chevreuse",267,8.31,774,3212
"586","078/078162.html","Choisel",16,4.49,72,356
"587","078/078163.html","Civry-la-Forêt",25,10.12,43,247
"588","078/078164.html","Clairefontaine-en-Yvelines",35,7.03,82,498
"589","078/078168.html","Coignières",235,12.36,619,1902
"590","078/078171.html","Condé-sur-Vesgre",56,7.98,125,702
"591","078/078172.html","Conflans-Sainte-Honorine",2015,11.09,5299,18172
"592","078/078185.html","Courgent",29,10.39,56,279
"593","078/078188.html","Cravent",20,8.2,58,244
"594","078/078189.html","Crespières",59,6.14,268,961
"595","078/078190.html","Croissy-sur-Seine",275,4.82,1284,5702
"596","078/078192.html","Dammartin-en-Serve",68,10.88,159,625
"597","078/078193.html","Dampierre-en-Yvelines",60,9.39,106,639
"598","078/078194.html","Dannemarie",19,11.52,27,165
"599","078/078196.html","Davron",7,3.61,32,194
"600","078/078202.html","Drocourt",35,11.01,48,318
"601","078/078206.html","Ecquevilly",189,9.49,601,1991
"602","078/078208.html","Elancourt",1399,10.98,3694,12747
"603","078/078209.html","Emancé",41,7.68,98,534
"604","078/078217.html","Epône",333,9.8,785,3398
"605","078/078227.html","Evecquemont",28,5.65,88,496
"606","078/078231.html","Favrieux",7,7.22,21,97
"607","078/078233.html","Feucherolles",87,4.86,387,1791
"608","078/078234.html","Flacourt",3,3.33,17,90
"609","078/078236.html","Flexanville",33,7.86,69,420
"610","078/078237.html","Flins-Neuve-Eglise",4,4.4,20,91
"611","078/078238.html","Flins-sur-Seine",102,8,297,1275
"612","078/078239.html","Follainville-Dennemont",85,8.63,184,985
"613","078/078245.html","Fontenay-Mauvoisin",26,9.29,38,280
"614","078/078246.html","Fontenay-Saint-Père",76,11.5,115,661
"615","078/078242.html","Fontenay-le-Fleury",687,10.69,1543,6425
"616","078/078251.html","Fourqueux",107,4.39,587,2436
"617","078/078255.html","Freneuse",262,12.06,579,2172
"618","078/078261.html","Gaillon-sur-Montcient",52,11.95,81,435
"619","078/078262.html","Galluis",43,6.27,146,686
"620","078/078263.html","Gambais",94,6.21,386,1513
"621","078/078264.html","Gambaiseuil",6,10,7,60
"622","078/078265.html","Garancières",130,9.29,263,1400
"623","078/078267.html","Gargenville",394,10.65,1243,3701
"624","078/078269.html","Gazeran",73,9.46,136,772
"625","078/078276.html","Gommecourt",64,16.45,75,389
"626","078/078278.html","Goupillières",19,6.44,72,295
"627","078/078281.html","Goussonville",26,7.12,82,365
"628","078/078283.html","Grandchamp",9,4.79,22,188
"629","078/078285.html","Gressey",16,4.19,55,382
"630","078/078289.html","Grosrouvre",16,2.61,133,612
"631","078/078290.html","Guernes",63,11.23,90,561
"632","078/078291.html","Guerville",118,9.78,278,1206
"633","078/078296.html","Guitrancourt",25,6.41,67,390
"634","078/078297.html","Guyancourt",1710,12.93,3921,13228
"635","078/078299.html","Hardricourt",113,10.22,242,1106
"636","078/078300.html","Hargeville",21,8.79,37,239
"637","078/078305.html","Herbeville",27,14.59,38,185
"638","078/078307.html","Hermeray",43,6.87,109,626
"639","078/078310.html","Houdan",139,7.97,384,1743
"640","078/078311.html","Houilles",1685,10.63,4615,15847
"641","078/078314.html","Issou",230,10.44,488,2203
"642","078/078317.html","Jambville",44,9.3,78,473
"643","078/078320.html","Jeufosse",25,8.96,46,279
"644","078/078321.html","Jouars-Pontchartrain",224,7.3,654,3070
"645","078/078324.html","Jouy-Mauvoisin",45,13.2,56,341
"646","078/078322.html","Jouy-en-Josas",270,6.87,830,3929
"647","078/078325.html","Jumeauville",36,9.16,68,393
"648","078/078327.html","Juziers",195,9.34,541,2087
"649","078/078224.html","L'Etang-la-Ville",141,5.01,720,2814
"650","078/078077.html","La Boissière-Ecole",47,10.76,79,437
"651","078/078126.html","La Celle-Saint-Cloud",789,7.09,3209,11134
"652","078/078125.html","La Celle-les-Bordes",53,8.69,110,610
"653","078/078230.html","La Falaise",32,8.86,56,361
"654","078/078302.html","La Hauteville",8,4.82,52,166
"655","078/078513.html","La Queue-les-Yvelines",87,7.34,204,1185
"656","078/078644.html","La Verrière",429,20.12,798,2132
"657","078/078668.html","La Villeneuve-en-Chevrie",37,9.54,44,388
"658","078/078329.html","Lainville-en-Vexin",37,6.54,88,566
"659","078/078158.html","Le Chesnay",784,4.82,3821,16276
"660","078/078397.html","Le Mesnil-Saint-Denis",288,7.1,927,4059
"661","078/078396.html","Le Mesnil-le-Roi",199,5.5,999,3620
"662","078/078481.html","Le Pecq",666,7.89,2518,8445
"663","078/078486.html","Le Perray-en-Yvelines",369,9.59,1015,3848
"664","078/078502.html","Le Port-Marly",154,7.14,646,2158
"665","078/078606.html","Le Tartre-Gaudran",2,5.88,2,34
"666","078/078608.html","Le Tertre-Saint-Denis",5,6.33,5,79
"667","078/078623.html","Le Tremblay-sur-Mauldre",34,6.73,89,505
"668","078/078650.html","Le Vésinet",384,4.12,2242,9331
"669","078/078010.html","Les Alluets-le-Roi",43,5.82,131,739
"670","078/078108.html","Les Bréviaires",52,7.26,117,716
"671","078/078165.html","Les Clayes-sous-Bois",1036,11.72,2753,8839
"672","078/078220.html","Les Essarts-le-Roi",333,9.01,1072,3694
"673","078/078343.html","Les Loges-en-Josas",40,4.59,187,871
"674","078/078398.html","Les Mesnuls",44,7.13,91,617
"675","078/078440.html","Les Mureaux",1561,14.73,4881,10601
"676","078/078334.html","Lévis-Saint-Nom",100,9.27,246,1079
"677","078/078335.html","Limay",1303,17.57,2231,7418
"678","078/078337.html","Limetz-Villez",135,11.5,290,1174
"679","078/078344.html","Lommoye",30,7.52,85,399
"680","078/078346.html","Longnes",85,9.53,192,892
"681","078/078349.html","Longvilliers",16,5.37,57,298
"682","078/078350.html","Louveciennes",198,4.53,1043,4367
"683","078/078354.html","Magnanville",360,11.39,746,3160
"684","078/078356.html","Magny-les-Hameaux",663,12.84,1148,5163
"685","078/078358.html","Maisons-Laffitte",716,5.66,3770,12658
"686","078/078361.html","Mantes-la-Jolie",2031,13.92,5992,14590
"687","078/078362.html","Mantes-la-Ville",1198,14.24,3229,8413
"688","078/078364.html","Marcq",33,7.38,51,447
"689","078/078367.html","Mareil-Marly",105,5.09,487,2063
"690","078/078366.html","Mareil-le-Guyon",17,7.14,34,238
"691","078/078368.html","Mareil-sur-Mauldre",63,5.76,216,1093
"692","078/078372.html","Marly-le-Roi",718,7.55,2349,9507
"693","078/078380.html","Maule",249,7.52,861,3311
"694","078/078381.html","Maulette",37,8.47,73,437
"695","078/078382.html","Maurecourt",251,10.59,499,2370
"696","078/078383.html","Maurepas",1179,11.22,3074,10504
"697","078/078384.html","Médan",49,6.13,183,800
"698","078/078385.html","Ménerville",3,2.42,16,124
"699","078/078389.html","Méré",73,6.17,181,1184
"700","078/078391.html","Méricourt",15,7.21,60,208
"701","078/078401.html","Meulan",437,11.22,1475,3896
"702","078/078402.html","Mézières-sur-Seine",181,9.12,578,1985
"703","078/078403.html","Mézy-sur-Seine",90,7.96,236,1130
"704","078/078404.html","Millemont",5,3.05,24,164
"705","078/078406.html","Milon-la-Chapelle",6,2.56,40,234
"706","078/078407.html","Mittainville",40,9.37,69,427
"707","078/078410.html","Moisson",50,8.45,99,592
"708","078/078413.html","Mondreville",20,8.66,52,231
"709","078/078415.html","Montainville",27,7.24,73,373
"710","078/078416.html","Montalet-le-Bois",9,4.21,32,214
"711","078/078417.html","Montchauvet",13,6.22,22,209
"712","078/078418.html","Montesson",649,8.14,2042,7970
"713","078/078420.html","Montfort-l'Amaury",103,6.31,310,1633
"714","078/078423.html","Montigny-le-Bretonneux",1905,10.12,5154,18826
"715","078/078431.html","Morainvilliers",67,4.75,278,1411
"716","078/078437.html","Mousseaux-sur-Seine",38,9.34,127,407
"717","078/078439.html","Mulcent",4,6.25,16,64
"718","078/078442.html","Neauphle-le-Château",112,6.54,438,1712
"719","078/078443.html","Neauphle-le-Vieux",36,6.88,76,523
"720","078/078444.html","Neauphlette",40,8.15,92,491
"721","078/078451.html","Nézel",42,7.61,119,552
"722","078/078455.html","Noisy-le-Roi",196,4.09,1032,4791
"723","078/078460.html","Oinville-sur-Montcient",71,9.81,116,724
"724","078/078464.html","Orcemont",38,7.72,67,492
"725","078/078465.html","Orgerus",132,8.88,280,1486
"726","078/078466.html","Orgeval",118,3.55,926,3323
"727","078/078470.html","Orphin",54,9.11,106,593
"728","078/078472.html","Orsonville",17,8.59,33,198
"729","078/078474.html","Orvilliers",39,9.54,88,409
"730","078/078475.html","Osmoy",18,8,35,225
"731","078/078478.html","Paray-Douaville",9,7.2,14,125
"732","078/078484.html","Perdreauville",32,8.56,58,374
"733","078/078490.html","Plaisir",1590,10.94,3831,14539
"734","078/078497.html","Poigny-la-Forêt",36,5.82,115,619
"735","078/078498.html","Poissy",1754,10.49,4997,16727
"736","078/078499.html","Ponthévrard",30,8.88,58,338
"737","078/078501.html","Porcheville",148,10.91,263,1357
"738","078/078503.html","Port-Villez",6,3.97,29,151
"739","078/078506.html","Prunay-en-Yvelines",45,8.01,95,562
"740","078/078505.html","Prunay-le-Temple",13,5.12,54,254
"741","078/078516.html","Raizeux",82,15.27,122,537
"742","078/078517.html","Rambouillet",1393,9.6,3433,14517
"743","078/078518.html","Rennemoulin",5,5.75,16,87
"744","078/078520.html","Richebourg",65,8.29,141,784
"745","078/078522.html","Rochefort-en-Yvelines",53,9.33,74,568
"746","078/078524.html","Rocquencourt",80,3.99,448,2004
"747","078/078528.html","Rolleboise",16,8.33,61,192
"748","078/078530.html","Rosay",15,6.61,61,227
"749","078/078531.html","Rosny-sur-Seine",333,11.32,637,2942
"750","078/078536.html","Sailly",10,4.31,41,232
"751","078/078537.html","Saint-Arnoult-en-Yvelines",345,9.67,844,3569
"752","078/078545.html","Saint-Cyr-l'Ecole",888,11.06,2751,8026
"753","078/078548.html","Saint-Forget",28,8.86,92,316
"754","078/078550.html","Saint-Germain-de-la-Grange",79,6.92,220,1141
"755","078/078551.html","Saint-Germain-en-Laye",1310,6.53,6093,20075
"756","078/078557.html","Saint-Hilarion",50,8.74,60,572
"757","078/078558.html","Saint-Illiers-la-Ville",21,10.05,45,209
"758","078/078559.html","Saint-Illiers-le-Bois",17,6.51,44,261
"759","078/078561.html","Saint-Lambert",12,4.17,32,288
"760","078/078562.html","Saint-Léger-en-Yvelines",80,8.47,160,945
"761","078/078564.html","Saint-Martin-de-Bréthencourt",47,11.66,68,403
"762","078/078565.html","Saint-Martin-des-Champs",20,9.35,28,214
"763","078/078567.html","Saint-Martin-la-Garenne",45,8.3,90,542
"764","078/078571.html","Saint-Nom-la-Bretèche",82,2.77,618,2955
"765","078/078576.html","Saint-Rémy-l'Honoré",52,6,161,867
"766","078/078575.html","Saint-Rémy-lès-Chevreuse",419,8.88,927,4717
"767","078/078569.html","Sainte-Mesme",75,14.15,92,530
"768","078/078586.html","Sartrouville",2595,12.12,7178,21414
"769","078/078588.html","Saulx-Marchais",35,7.81,82,448
"770","078/078590.html","Senlisse",20,6.02,76,332
"771","078/078591.html","Septeuil",96,7.72,273,1244
"772","078/078597.html","Soindres",28,7.63,60,367
"773","078/078601.html","Sonchamp",86,8.66,219,993
"774","078/078605.html","Tacoignières",67,10.67,118,628
"775","078/078609.html","Tessancourt-sur-Aubette",46,7.55,110,609
"776","078/078615.html","Thiverval-Grignon",45,9.74,119,462
"777","078/078616.html","Thoiry",48,6.96,153,690
"778","078/078618.html","Tilly",20,5.54,52,361
"779","078/078620.html","Toussus-le-Noble",38,6.59,112,577
"780","078/078621.html","Trappes",1724,17.91,3642,9626
"781","078/078624.html","Triel-sur-Seine",471,7.53,1851,6256
"782","078/078638.html","Vaux-sur-Seine",193,8,591,2413
"783","078/078640.html","Vélizy-Villacoublay",1040,9.32,2832,11153
"784","078/078642.html","Verneuil-sur-Seine",757,9.24,2292,8194
"785","078/078643.html","Vernouillet",394,8.51,1059,4631
"786","078/078646.html","Versailles",2432,5.56,11491,43736
"787","078/078647.html","Vert",43,8.33,106,516
"788","078/078653.html","Vicq",19,11.05,28,172
"789","078/078655.html","Vieille-Eglise-en-Yvelines",51,11.14,90,458
"790","078/078672.html","Villennes-sur-Seine",142,4.76,799,2981
"791","078/078674.html","Villepreux",527,9.87,1631,5339
"792","078/078677.html","Villette",32,9.88,87,324
"793","078/078683.html","Villiers-Saint-Fréderic",149,8.93,340,1668
"794","078/078681.html","Villiers-le-Mahieu",25,6.38,71,392
"795","078/078686.html","Viroflay",645,7.38,2045,8734
"796","078/078688.html","Voisins-le-Bretonneux",491,6.64,1850,7396
"797","091/091001.html","Abbéville-la-Rivière",21,10.71,31,196
"798","091/091016.html","Angerville",182,9.46,449,1924
"799","091/091017.html","Angervilliers",99,12,186,825
"800","091/091021.html","Arpajon",498,11.26,1432,4422
"801","091/091022.html","Arrancourt",15,16.85,7,89
"802","091/091027.html","Athis-Mons",1707,13.28,3716,12854
"803","091/091035.html","Authon-la-Plaine",45,20.36,46,221
"804","091/091037.html","Auvernaux",16,8,35,200
"805","091/091038.html","Auvers-Saint-Georges",80,10.91,164,733
"806","091/091041.html","Avrainville",60,12.42,80,483
"807","091/091044.html","Ballainvilliers",144,7.51,413,1918
"808","091/091045.html","Ballancourt-sur-Essonne",462,11.98,1062,3855
"809","091/091047.html","Baulne",78,10.99,163,710
"810","091/091064.html","Bièvres",233,9.41,549,2475
"811","091/091067.html","Blandy",8,9.41,6,85
"812","091/091069.html","Boigneville",21,7.55,65,278
"813","091/091075.html","Bois-Herpin",6,12,3,50
"814","091/091079.html","Boissy-la-Rivière",33,9.22,53,358
"815","091/091080.html","Boissy-le-Cutté",77,12.3,183,626
"816","091/091081.html","Boissy-le-Sec",33,8.01,102,412
"817","091/091085.html","Boissy-sous-Saint-Yon",232,10.59,577,2190
"818","091/091086.html","Bondoufle",511,9.81,1336,5210
"819","091/091093.html","Boullay-les-Troux",33,8.09,69,408
"820","091/091095.html","Bouray-sur-Juine",155,13.2,210,1174
"821","091/091097.html","Boussy-Saint-Antoine",405,11.96,951,3387
"822","091/091098.html","Boutervilliers",24,10.34,45,232
"823","091/091099.html","Boutigny-sur-Essonne",246,12.81,424,1921
"824","091/091100.html","Bouville",42,10.34,79,406
"825","091/091103.html","Brétigny-sur-Orge",1466,13.32,3461,11006
"826","091/091105.html","Breuillet",442,10.07,961,4390
"827","091/091106.html","Breux-Jouy",72,10.18,180,707
"828","091/091109.html","Brières-les-Scellés",52,8.61,109,604
"829","091/091111.html","Briis-sous-Forges",266,14.09,389,1888
"830","091/091112.html","Brouy",7,6.86,3,102
"831","091/091114.html","Brunoy",1314,10.01,3889,13125
"832","091/091115.html","Bruyères-le-Châtel",177,10.12,397,1749
"833","091/091121.html","Buno-Bonnevaux",21,6.4,51,328
"834","091/091122.html","Bures-sur-Yvette",633,11.76,1198,5383
"835","091/091129.html","Cerny",231,11.68,467,1978
"836","091/091130.html","Chalo-Saint-Mars",101,13.5,158,748
"837","091/091131.html","Chalou-Moulineux",34,12.69,35,268
"838","091/091132.html","Chamarande",94,14.55,151,646
"839","091/091135.html","Champcueil",161,11.8,360,1364
"840","091/091136.html","Champlan",127,10,318,1270
"841","091/091137.html","Champmotteux",22,11.22,38,196
"842","091/091145.html","Chatignonville",1,1.79,9,56
"843","091/091148.html","Chauffour-lès-Etréchy",7,8.14,15,86
"844","091/091156.html","Cheptainville",133,13.01,200,1022
"845","091/091159.html","Chevannes",125,13.6,174,919
"846","091/091161.html","Chilly-Mazarin",907,10.75,2321,8435
"847","091/091613.html","Congerville-Thionville",15,10.27,20,146
"848","091/091174.html","Corbeil-Essonnes",2459,15.77,6220,15596
"849","091/091175.html","Corbreuse",123,13.31,165,924
"850","091/091180.html","Courances",18,7.06,28,255
"851","091/091182.html","Courcouronnes",681,11.89,1789,5726
"852","091/091184.html","Courdimanche-sur-Essonne",15,8.06,31,186
"853","091/091186.html","Courson-Monteloup",40,10.72,92,373
"854","091/091191.html","Crosne",595,12.66,1172,4700
"855","091/091198.html","D'Huison-Longueville",92,10.54,156,873
"856","091/091195.html","Dannemois",43,8.48,86,507
"857","091/091200.html","Dourdan",698,13.52,1336,5161
"858","091/091201.html","Draveil",1811,12.52,3832,14468
"859","091/091204.html","Echarcon",48,9.74,119,493
"860","091/091207.html","Egly",287,11.98,607,2396
"861","091/091215.html","Epinay-sous-Sénart",692,14.45,1796,4789
"862","091/091216.html","Epinay-sur-Orge",545,10.26,1390,5313
"863","091/091222.html","Estouches",13,10.83,30,120
"864","091/091223.html","Etampes",1370,14.02,2778,9770
"865","091/091225.html","Etiolles",132,7.2,460,1834
"866","091/091226.html","Etréchy",415,10.9,876,3806
"867","091/091228.html","Evry",2714,14.93,6889,18175
"868","091/091235.html","Fleury-Mérogis",420,19.71,700,2131
"869","091/091240.html","Fontaine-la-Rivière",10,7.35,30,136
"870","091/091244.html","Fontenay-le-Vicomte",89,12.81,108,695
"871","091/091243.html","Fontenay-lès-Briis",99,9.6,235,1031
"872","091/091249.html","Forges-les-Bains",257,12.49,403,2057
"873","091/091272.html","Gif-sur-Yvette",1248,9.7,2676,12867
"874","091/091273.html","Gironville-sur-Essonne",56,12.9,86,434
"875","091/091274.html","Gometz-la-Ville",61,8.68,153,703
"876","091/091275.html","Gometz-le-Châtel",150,11.33,269,1324
"877","091/091286.html","Grigny",1536,21.23,3376,7235
"878","091/091292.html","Guibeville",35,8.35,81,419
"879","091/091293.html","Guigneville-sur-Essonne",65,12.13,130,536
"880","091/091294.html","Guillerval",35,8.01,160,437
"881","091/091312.html","Igny",564,9.93,1424,5677
"882","091/091315.html","Itteville",430,12.19,776,3528
"883","091/091318.html","Janville-sur-Juine",169,14.61,191,1157
"884","091/091319.html","Janvry",36,9.28,48,388
"885","091/091326.html","Juvisy-sur-Orge",919,13.45,1759,6835
"886","091/091232.html","La Ferté-Alais",247,12.43,544,1987
"887","091/091248.html","La Forêt-Sainte-Croix",13,13.13,13,99
"888","091/091247.html","La Forêt-le-Roi",41,13.99,64,293
"889","091/091457.html","La Norville",344,13.45,559,2557
"890","091/091665.html","La Ville-du-Bois",373,11.08,1005,3365
"891","091/091330.html","Lardy",460,14.46,756,3182
"892","091/091179.html","Le Coudray-Montceaux",236,10.32,612,2287
"893","091/091494.html","Le Plessis-Pâté",259,11.72,471,2209
"894","091/091630.html","Le Val-Saint-Germain",107,12.12,192,883
"895","091/091284.html","Les Granges-le-Roi",83,12.19,99,681
"896","091/091411.html","Les Molières",93,8.24,209,1129
"897","091/091692.html","Les Ulis",1646,16.87,2886,9757
"898","091/091332.html","Leudeville",76,9.36,158,812
"899","091/091333.html","Leuville-sur-Orge",241,10.9,505,2212
"900","091/091338.html","Limours en Hurepoix",427,10.73,798,3980
"901","091/091339.html","Linas",327,10.32,810,3168
"902","091/091340.html","Lisses",571,13.47,939,4239
"903","091/091345.html","Longjumeau",1244,12.41,2850,10026
"904","091/091347.html","Longpont-sur-Orge",381,11.24,878,3391
"905","091/091359.html","Maisse",170,11.4,421,1491
"906","091/091363.html","Marcoussis",551,12.36,1055,4458
"907","091/091374.html","Marolles-en-Beauce",17,12.69,23,134
"908","091/091376.html","Marolles-en-Hurepoix",365,12.51,713,2918
"909","091/091377.html","Massy",2954,15.06,5399,19620
"910","091/091378.html","Mauchamps",18,10.29,27,175
"911","091/091386.html","Mennecy",773,10.08,2203,7672
"912","091/091390.html","Méréville",224,12.23,496,1831
"913","091/091393.html","Mérobert",36,10.17,62,354
"914","091/091399.html","Mespuits",12,9.76,26,123
"915","091/091405.html","Milly-la-Forêt",248,8.74,554,2837
"916","091/091408.html","Moigny-sur-Ecole",71,8.37,151,848
"917","091/091412.html","Mondeville",55,13.38,118,411
"918","091/091414.html","Monnerville",23,10.85,55,212
"919","091/091421.html","Montgeron",1262,10.66,3240,11834
"920","091/091425.html","Montlhéry",315,9.43,972,3341
"921","091/091432.html","Morangis",623,9.96,1491,6255
"922","091/091433.html","Morigny-Champigny",263,9.9,755,2657
"923","091/091434.html","Morsang-sur-Orge",1750,16.91,3133,10347
"924","091/091435.html","Morsang-sur-Seine",27,6.91,65,391
"925","091/091441.html","Nainville-les-Roches",32,11,54,291
"926","091/091458.html","Nozay",262,10.67,521,2456
"927","091/091461.html","Ollainville",238,10.08,486,2360
"928","091/091463.html","Oncy-sur-Ecole",47,7.51,78,626
"929","091/091468.html","Ormoy",89,9.81,209,907
"930","091/091469.html","Ormoy-la-Rivière",58,9.63,18,602
"931","091/091471.html","Orsay",999,11.4,1954,8763
"932","091/091473.html","Orveau",19,14.07,38,135
"933","091/091477.html","Palaiseau",2085,13.24,3999,15742
"934","091/091479.html","Paray-Vieille-Poste",410,10.75,1186,3814
"935","091/091482.html","Pecqueuse",23,6.42,46,358
"936","091/091495.html","Plessis-Saint-Benoist",14,7.37,46,190
"937","091/091507.html","Prunay-sur-Essonne",16,7.66,43,209
"938","091/091508.html","Puiselet-le-Marais",22,11.58,29,190
"939","091/091511.html","Pussay",152,13.79,294,1102
