"","link","name","nb_jlm2017","tx_jlm2017","abstention","exprimés"
"524","077/077528.html","Voisenon",95,13.31,119,714
"525","077/077529.html","Voulangis",130,13.16,160,988
"526","077/077530.html","Voulton",23,10.22,28,225
"527","077/077531.html","Voulx",179,18.43,271,971
"528","077/077532.html","Vulaines-lès-Provins",7,13.73,7,51
"529","077/077533.html","Vulaines-sur-Seine",243,14.74,338,1649
"530","077/077534.html","Yèbles",79,18.41,65,429
"531","078/078003.html","Ablis",328,17.16,352,1911
"532","078/078005.html","Achères",2641,26.74,3035,9877
"533","078/078006.html","Adainville",46,8.58,70,536
"534","078/078007.html","Aigremont",38,5.41,121,703
"535","078/078009.html","Allainville",30,17.24,38,174
"536","078/078013.html","Andelu",49,17.25,33,284
"537","078/078015.html","Andrésy",1269,17.5,1793,7250
"538","078/078020.html","Arnouville-lès-Mantes",65,10.69,87,608
"539","078/078029.html","Aubergenville",1151,21.89,1630,5257
"540","078/078030.html","Auffargis",185,13.56,257,1364
"541","078/078031.html","Auffreville-Brasseuil",46,12.53,68,367
"542","078/078033.html","Aulnay-sur-Mauldre",125,17.29,101,723
"543","078/078034.html","Auteuil",72,11.3,75,637
"544","078/078036.html","Autouillet",54,16.62,45,325
"545","078/078043.html","Bailly",191,7.46,696,2560
"546","078/078048.html","Bazainville",135,13.64,175,990
"547","078/078049.html","Bazemont",106,10.12,210,1047
"548","078/078050.html","Bazoches-sur-Guyonne",53,12.27,51,432
"549","078/078057.html","Bennecourt",209,19.87,224,1052
"550","078/078062.html","Beynes",883,18.52,967,4769
"551","078/078068.html","Blaru",96,15.17,89,633
"552","078/078070.html","Boinville-en-Mantois",21,10.29,30,204
"553","078/078071.html","Boinville-le-Gaillard",52,14.21,70,366
"554","078/078072.html","Boinvilliers",20,10.1,24,198
"555","078/078073.html","Bois-d'Arcy",1324,17.81,1591,7434
"556","078/078076.html","Boissets",29,15.03,48,193
"557","078/078082.html","Boissy-Mauvoisin",45,12.57,58,358
"558","078/078084.html","Boissy-sans-Avoir",59,15.01,42,393
"559","078/078087.html","Bonnelles",225,17.37,166,1295
"560","078/078089.html","Bonnières-sur-Seine",402,19.34,660,2079
"561","078/078090.html","Bouafle",164,14.4,283,1139
"562","078/078092.html","Bougival",529,11.15,1113,4746
"563","078/078096.html","Bourdonné",42,10.71,78,392
"564","078/078104.html","Breuil-Bois-Robert",55,12.85,58,428
"565","078/078113.html","Brueil-en-Vexin",46,12.04,66,382
"566","078/078107.html","Bréval",168,14.47,158,1161
"567","078/078117.html","Buc",431,11.7,587,3683
"568","078/078118.html","Buchelay",423,26.55,359,1593
"569","078/078120.html","Bullion",201,17.24,186,1166
"570","078/078053.html","Béhoust",45,13.55,44,332
"571","078/078123.html","Carrières-sous-Poissy",1577,25.56,2505,6170
"572","078/078124.html","Carrières-sur-Seine",1197,15.91,1582,7525
"573","078/078128.html","Cernay-la-Ville",159,15.2,102,1046
"574","078/078133.html","Chambourcy",320,9.69,724,3303
"575","078/078138.html","Chanteloup-les-Vignes",1118,29.89,1507,3740
"576","078/078140.html","Chapet",93,12.45,124,747
"577","078/078146.html","Chatou",2021,12.09,3569,16714
"578","078/078147.html","Chaufour-lès-Bonnières",28,10.73,39,261
"579","078/078152.html","Chavenay",70,5.71,167,1226
"580","078/078160.html","Chevreuse",444,12.8,603,3469
"581","078/078162.html","Choisel",41,10.85,48,378
"582","078/078143.html","Châteaufort",139,13.74,152,1012
"583","078/078163.html","Civry-la-Forêt",47,19.03,33,247
"584","078/078164.html","Clairefontaine-en-Yvelines",70,13.18,87,531
"585","078/078168.html","Coignières",438,22.85,496,1917
"586","078/078171.html","Condé-sur-Vesgre",120,15.04,126,798
"587","078/078172.html","Conflans-Sainte-Honorine",3905,20.8,4658,18771
"588","078/078185.html","Courgent",40,13.94,46,287
"589","078/078188.html","Cravent",47,17.28,54,272
"590","078/078189.html","Crespières",83,7.65,210,1085
"591","078/078190.html","Croissy-sur-Seine",506,8.1,990,6247
"592","078/078192.html","Dammartin-en-Serve",141,18.8,112,750
"593","078/078193.html","Dampierre-en-Yvelines",94,13.76,104,683
"594","078/078194.html","Dannemarie",26,16.67,23,156
"595","078/078196.html","Davron",16,8.04,24,199
"596","078/078202.html","Drocourt",56,17.89,39,313
"597","078/078206.html","Ecquevilly",409,19.22,615,2128
"598","078/078208.html","Elancourt",2716,20.54,3582,13225
"599","078/078209.html","Emancé",78,14,83,557
"600","078/078217.html","Epône",625,18.32,759,3411
"601","078/078227.html","Evecquemont",53,10.43,67,508
"602","078/078231.html","Favrieux",19,18.63,17,102
"603","078/078233.html","Feucherolles",145,7.24,268,2002
"604","078/078234.html","Flacourt",8,6.61,17,121
"605","078/078236.html","Flexanville",70,16.43,52,426
"606","078/078237.html","Flins-Neuve-Eglise",12,12.77,21,94
"607","078/078238.html","Flins-sur-Seine",220,16.82,296,1308
"608","078/078239.html","Follainville-Dennemont",167,15.43,200,1082
"609","078/078245.html","Fontenay-Mauvoisin",43,13.83,35,311
"610","078/078246.html","Fontenay-Saint-Père",122,18.6,121,656
"611","078/078242.html","Fontenay-le-Fleury",1287,19.18,1628,6711
"612","078/078251.html","Fourqueux",202,7.97,643,2534
"613","078/078255.html","Freneuse",459,21.35,633,2150
"614","078/078261.html","Gaillon-sur-Montcient",74,16.89,71,438
"615","078/078262.html","Galluis",98,13.05,139,751
"616","078/078263.html","Gambais",182,10.54,304,1727
"617","078/078264.html","Gambaiseuil",1,2.08,8,48
"618","078/078265.html","Garancières",214,14.14,234,1513
"619","078/078267.html","Gargenville",693,17.81,1283,3891
"620","078/078269.html","Gazeran",117,14.61,119,801
"621","078/078276.html","Gommecourt",73,18.3,56,399
"622","078/078278.html","Goupillières",29,8.79,54,330
"623","078/078281.html","Goussonville",46,11.98,87,384
"624","078/078283.html","Grandchamp",23,11.86,18,194
"625","078/078285.html","Gressey",39,10.26,54,380
"626","078/078289.html","Grosrouvre",54,7.93,112,681
"627","078/078290.html","Guernes",109,17.9,99,609
"628","078/078291.html","Guerville",199,15.18,260,1311
"629","078/078296.html","Guitrancourt",57,13.48,69,423
"630","078/078297.html","Guyancourt",3267,23.34,3230,13995
"631","078/078299.html","Hardricourt",196,17.06,244,1149
"632","078/078300.html","Hargeville",28,11.62,30,241
"633","078/078305.html","Herbeville",31,16.06,28,193
"634","078/078307.html","Hermeray",107,15.24,85,702
"635","078/078310.html","Houdan",307,16.53,433,1857
"636","078/078311.html","Houilles",3220,18.86,3598,17070
"637","078/078314.html","Issou",490,20.75,472,2361
"638","078/078317.html","Jambville",97,20.68,76,469
"639","078/078320.html","Jeufosse",50,16.89,58,296
"640","078/078321.html","Jouars-Pontchartrain",455,13.56,630,3355
"641","078/078324.html","Jouy-Mauvoisin",67,19.14,57,350
"642","078/078322.html","Jouy-en-Josas",559,12.7,660,4403
"643","078/078325.html","Jumeauville",43,10.97,66,392
"644","078/078327.html","Juziers",375,16.82,526,2229
"645","078/078224.html","L'Etang-la-Ville",267,8.6,514,3106
"646","078/078077.html","La Boissière-Ecole",81,17.57,91,461
"647","078/078126.html","La Celle-Saint-Cloud",1651,14.21,2942,11616
"648","078/078125.html","La Celle-les-Bordes",102,15.34,86,665
"649","078/078230.html","La Falaise",57,15.32,39,372
"650","078/078302.html","La Hauteville",9,5.26,23,171
"651","078/078513.html","La Queue-les-Yvelines",164,13.46,212,1218
"652","078/078644.html","La Verrière",620,30.36,969,2042
"653","078/078668.html","La Villeneuve-en-Chevrie",51,12.2,50,418
"654","078/078329.html","Lainville-en-Vexin",71,12.5,83,568
"655","078/078158.html","Le Chesnay",1397,8.19,3199,17066
"656","078/078397.html","Le Mesnil-Saint-Denis",578,13.14,825,4398
"657","078/078396.html","Le Mesnil-le-Roi",438,11.48,952,3815
"658","078/078481.html","Le Pecq",1215,14.01,2187,8675
"659","078/078486.html","Le Perray-en-Yvelines",671,15.87,879,4227
"660","078/078502.html","Le Port-Marly",340,14.41,672,2360
"661","078/078606.html","Le Tartre-Gaudran",0,0,9,32
"662","078/078608.html","Le Tertre-Saint-Denis",8,10.53,14,76
"663","078/078623.html","Le Tremblay-sur-Mauldre",67,12.34,95,543
"664","078/078650.html","Le Vésinet",705,7,1645,10078
"665","078/078010.html","Les Alluets-le-Roi",80,9.78,111,818
"666","078/078108.html","Les Bréviaires",86,11.44,143,752
"667","078/078165.html","Les Clayes-sous-Bois",1835,20.13,2192,9114
"668","078/078220.html","Les Essarts-le-Roi",704,17.33,925,4063
"669","078/078343.html","Les Loges-en-Josas",81,7.61,137,1065
"670","078/078398.html","Les Mesnuls",84,13.53,107,621
"671","078/078440.html","Les Mureaux",3788,36.57,4676,10358
"672","078/078335.html","Limay",2264,30.74,2118,7365
"673","078/078337.html","Limetz-Villez",211,17.27,285,1222
"674","078/078344.html","Lommoye",63,14.58,91,432
"675","078/078346.html","Longnes",107,11.73,201,912
"676","078/078349.html","Longvilliers",39,12.46,46,313
"677","078/078350.html","Louveciennes",373,8.6,685,4336
"678","078/078334.html","Lévis-Saint-Nom",185,16.21,183,1141
"679","078/078354.html","Magnanville",702,21.76,814,3226
"680","078/078356.html","Magny-les-Hameaux",1168,21.59,1096,5411
"681","078/078358.html","Maisons-Laffitte",1377,9.96,2572,13829
"682","078/078361.html","Mantes-la-Jolie",5060,34.31,6829,14748
"683","078/078362.html","Mantes-la-Ville",2339,28.56,3439,8191
"684","078/078364.html","Marcq",64,13.76,48,465
"685","078/078367.html","Mareil-Marly",174,7.7,326,2259
"686","078/078366.html","Mareil-le-Guyon",36,14.29,50,252
"687","078/078368.html","Mareil-sur-Mauldre",92,8.09,119,1137
"688","078/078372.html","Marly-le-Roi",1243,12.4,1943,10024
"689","078/078380.html","Maule",516,15.04,619,3430
"690","078/078381.html","Maulette",77,14.26,80,540
"691","078/078382.html","Maurecourt",447,18.24,392,2451
"692","078/078383.html","Maurepas",1984,18.63,2921,10649
"693","078/078401.html","Meulan-en-Yvelines",822,20.97,1661,3920
"694","078/078404.html","Millemont",17,10.76,17,158
"695","078/078406.html","Milon-la-Chapelle",20,9.01,37,222
"696","078/078407.html","Mittainville",67,14.99,59,447
"697","078/078410.html","Moisson",109,18.41,121,592
"698","078/078413.html","Mondreville",44,18.97,27,232
"699","078/078415.html","Montainville",44,11.06,58,398
"700","078/078416.html","Montalet-le-Bois",34,16.27,30,209
"701","078/078417.html","Montchauvet",27,13.43,29,201
"702","078/078418.html","Montesson",1179,14.01,1632,8415
"703","078/078420.html","Montfort-l'Amaury",177,10.1,275,1753
"704","078/078423.html","Montigny-le-Bretonneux",3470,18.02,4179,19258
"705","078/078431.html","Morainvilliers",140,7.92,241,1767
"706","078/078437.html","Mousseaux-sur-Seine",48,11.16,107,430
"707","078/078439.html","Mulcent",6,9.09,8,66
"708","078/078384.html","Médan",91,10.41,180,874
"709","078/078385.html","Ménerville",15,10.42,20,144
"710","078/078391.html","Méricourt",32,14.1,48,227
"711","078/078389.html","Méré",133,11.22,207,1185
"712","078/078402.html","Mézières-sur-Seine",343,16.36,519,2097
"713","078/078403.html","Mézy-sur-Seine",162,14.35,172,1129
"714","078/078442.html","Neauphle-le-Château",260,13.71,297,1897
"715","078/078443.html","Neauphle-le-Vieux",67,12.16,90,551
"716","078/078444.html","Neauphlette",86,16.44,101,523
"717","078/078455.html","Noisy-le-Roi",383,7.43,1232,5158
"718","078/078451.html","Nézel",115,18.98,96,606
"719","078/078460.html","Oinville-sur-Montcient",112,15.22,128,736
"720","078/078464.html","Orcemont",81,13.3,51,609
"721","078/078465.html","Orgerus",269,16.79,282,1602
"722","078/078466.html","Orgeval",305,8.03,1017,3798
"723","078/078470.html","Orphin",87,15.08,99,577
"724","078/078472.html","Orsonville",19,9.5,29,200
"725","078/078474.html","Orvilliers",84,15.97,56,526
"726","078/078475.html","Osmoy",31,12.16,19,255
"727","078/078478.html","Paray-Douaville",20,15.38,19,130
"728","078/078484.html","Perdreauville",72,18.09,44,398
"729","078/078490.html","Plaisir",3375,22.24,3952,15172
"730","078/078497.html","Poigny-la-Forêt",62,9.94,82,624
"731","078/078498.html","Poissy",3460,20.4,4629,16958
"732","078/078499.html","Ponthévrard",49,13.65,64,359
"733","078/078501.html","Porcheville",305,21.06,309,1448
"734","078/078503.html","Port-Villez",20,12.58,26,159
"735","078/078506.html","Prunay-en-Yvelines",90,16.1,80,559
"736","078/078505.html","Prunay-le-Temple",43,15.09,69,285
